playerId,skaterFullName,lastName,positionCode,teamAbbrevs,gamesPlayed,shootsCatches,satPercentageClose,satPercentageTied,usatPercentageTied,usatPercentageClose,gameWinningGoals,otGoals,shGoals,headshot,logo,satPercentageClosePercentile,satPercentageTiedPercentile,usatPercentageTiedPercentile,usatPercentageClosePercentile,gameWinningGoalsPercentile,tiedPercentile,closePercentile,final,finalRank,clutch_performance
8476432,Boone Jenner,Jenner,C,CBJ,58,L,47.599999999999994,47.8,48.8,48.4,1,0,1,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8476432.png,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,35.59,38.77,43.54,40.15,37.18,41.16,37.87,38.58,316.5,0
8477511,Anthony Mantha,Mantha,R,WSH,74,L,53.0,52.5,52.300000000000004,53.800000000000004,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/WSH/8477511.png,https://assets.nhle.com/logos/nhl/svg/WSH_dark.svg,79.66,72.88,68.54,82.1,13.45,70.71,80.88,50.86,241.0,0
8480802,Ryan McLeod,McLeod,C,EDM,85,L,54.900000000000006,55.400000000000006,54.900000000000006,53.5,3,0,0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8480802.png,https://assets.nhle.com/logos/nhl/svg/EDM_dark.svg,88.67,88.45,83.26,80.83,71.08,85.86,84.75,79.62,53.0,0
8479315,Joey Anderson,Anderson,R,CHI,55,R,46.7,43.9,44.9,47.5,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/CHI/8479315.png,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,29.13,16.42,22.03,33.69,13.45,19.23,31.41,20.57,412.0,0
8479344,Jesse Puljujarvi,Puljujarvi,R,PIT,22,R,50.4,55.300000000000004,61.4,52.400000000000006,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/PIT/8479344.png,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,56.46,87.92,99.79,71.82,13.45,93.86,64.14,52.78,223.0,0
8480023,Robert Thomas,Thomas,C,STL,82,R,49.0,47.0,46.400000000000006,48.0,3,0,1,https://assets.nhle.com/mugs/nhl/20232024/STL/8480023.png,https://assets.nhle.com/logos/nhl/svg/STL_dark.svg,45.55,33.69,28.71,36.86,71.08,31.2,41.2,50.15,242.0,0
8478427,Sebastian Aho,Aho,C,CAR,83,L,59.3,59.199999999999996,58.8,58.4,11,2,1,https://assets.nhle.com/mugs/nhl/20232024/CAR/8478427.png,https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg,98.09,96.61,96.19,96.19,99.36,96.4,97.14,97.81,1.0,1
8475170,Brayden Schenn,Schenn,C,STL,82,L,45.2,43.5,43.6,44.5,3,2,1,https://assets.nhle.com/mugs/nhl/20232024/STL/8475170.png,https://assets.nhle.com/logos/nhl/svg/STL_dark.svg,21.29,13.98,15.25,17.8,71.08,14.62,19.55,38.68,315.0,0
8477494,Jonathan Drouin,Drouin,L,COL,79,L,55.300000000000004,53.2,54.6,56.699999999999996,2,1,0,https://assets.nhle.com/mugs/nhl/20232024/COL/8477494.png,https://assets.nhle.com/logos/nhl/svg/COL_dark.svg,89.83,77.01,81.57,93.64,56.04,79.29,91.74,73.72,87.0,1
8476919,Chris Tierney,Tierney,C,NJD,52,L,40.8,40.1,35.4,38.7,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/NJD/8476919.png,https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg,3.6,3.92,1.06,2.01,13.45,2.49,2.8,6.97,468.0,0
8479546,Oskar Steen,Steen,C,BOS,34,R,43.3,45.1,47.4,44.9,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/BOS/8479546.png,https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg,11.44,21.19,33.37,19.7,13.45,27.28,15.57,18.24,421.0,0
8481789,Tye Kartye,Kartye,L,SEA,77,L,48.8,48.1,47.8,48.699999999999996,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/SEA/8481789.png,https://assets.nhle.com/logos/nhl/svg/SEA_dark.svg,43.96,40.15,35.81,42.48,37.18,37.98,43.22,39.23,310.0,0
8483570,Ben Meyers,Meyers,C,COL,23,L,51.9,51.7,48.9,47.9,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/COL/8483570.png,https://assets.nhle.com/logos/nhl/svg/COL_dark.svg,70.02,66.31,44.17,36.44,13.45,55.24,53.23,37.92,322.0,0
8477426,Nicholas Paul,Paul,L,TBL,87,L,50.9,52.6,52.300000000000004,50.2,2,0,0,https://assets.nhle.com/mugs/nhl/20232024/TBL/8477426.png,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,60.38,73.41,68.54,55.08,56.04,70.97,57.73,61.03,161.0,0
8475692,Mats Zuccarello,Zuccarello,R,MIN,69,L,51.7,50.0,51.1,52.2,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/MIN/8475692.png,https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg,68.54,52.65,59.85,69.92,37.18,56.25,69.23,52.52,225.0,0
8480798,Philipp Kurashev,Kurashev,C,CHI,75,L,41.099999999999994,41.3,40.9,40.699999999999996,3,1,0,https://assets.nhle.com/mugs/nhl/20232024/CHI/8480798.png,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,4.56,6.89,6.25,4.45,71.08,6.57,4.5,31.75,357.0,0
8479772,Zack MacEwen,MacEwen,R,OTT,30,R,49.3,45.4,48.8,50.0,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/OTT/8479772.png,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,47.14,22.88,43.54,52.75,37.18,33.21,49.94,39.82,306.0,0
8484145,Zach Benson,Benson,L,BUF,71,L,52.900000000000006,51.2,51.6,52.400000000000006,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/BUF/8484145.png,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,78.92,61.97,63.56,71.82,37.18,62.76,75.37,56.31,203.5,0
8478439,Travis Konecny,Konecny,R,PHI,76,R,55.7,54.6,56.599999999999994,57.599999999999994,5,0,6,https://assets.nhle.com/mugs/nhl/20232024/PHI/8478439.png,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,91.31,84.11,91.31,95.66,88.67,87.71,93.48,89.82,21.0,1
8477473,Justin Bailey,Bailey,R,SJS,59,R,50.2,46.2,44.5,48.199999999999996,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/SJS/8477473.png,https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg,54.77,28.39,19.07,38.24,13.45,23.73,46.5,26.45,377.0,0
8480459,Pius Suter,Suter,C,VAN,72,L,53.400000000000006,56.699999999999996,54.7,52.7,3,0,0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8480459.png,https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg,81.36,92.37,82.2,75.0,71.08,87.28,78.18,78.07,62.0,1
8471215,Evgeni Malkin,Malkin,C,PIT,82,L,51.1,50.3,49.2,49.7,2,0,0,https://assets.nhle.com/mugs/nhl/20232024/PIT/8471215.png,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,62.29,55.72,46.08,50.53,56.04,50.9,56.41,54.61,214.0,0
8480012,Elias Pettersson,Pettersson,C,VAN,87,L,52.300000000000004,49.8,49.3,52.5,10,2,0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8480012.png,https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg,73.31,51.59,47.35,73.31,98.83,49.47,73.31,76.37,71.0,0
8484144,Connor Bedard,Bedard,C,CHI,68,R,42.4,43.4,42.199999999999996,42.1,2,1,0,https://assets.nhle.com/mugs/nhl/20232024/CHI/8484144.png,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,7.84,13.45,11.65,7.73,56.04,12.55,7.78,28.52,368.0,0
8478542,Evan Rodrigues,Rodrigues,C,FLA,85,R,59.099999999999994,59.0,57.9,59.0,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/FLA/8478542.png,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,97.67,96.08,94.92,97.46,37.18,95.5,97.56,72.79,91.0,1
8475793,Ryan Johansen,Johansen,C,COL,63,R,51.7,48.0,46.7,50.9,4,0,0,https://assets.nhle.com/mugs/nhl/20232024/COL/8475793.png,https://assets.nhle.com/logos/nhl/svg/COL_dark.svg,68.54,39.72,30.4,60.49,81.78,35.06,64.52,62.59,148.0,0
8480027,Jason Robertson,Robertson,L,DAL,87,L,56.8,57.49999999999999,56.99999999999999,56.39999999999999,5,0,0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8480027.png,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,95.02,94.07,93.33,93.43,88.67,93.7,94.22,91.84,16.0,1
8478403,Jack Eichel,Eichel,C,VGK,68,R,47.199999999999996,46.800000000000004,49.8,49.0,7,2,1,https://assets.nhle.com/mugs/nhl/20232024/VGK/8478403.png,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,31.89,32.31,52.01,45.97,94.6,42.16,38.93,62.17,151.0,0
8479400,Pierre-Luc Dubois,Dubois,C,LAK,86,L,52.7,53.1,53.6,53.900000000000006,4,0,0,https://assets.nhle.com/mugs/nhl/20232024/LAK/8479400.png,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,76.59,75.95,76.48,82.94,81.78,76.22,79.76,79.51,54.0,0
8475343,Nic Dowd,Dowd,C,WSH,68,R,40.0,37.3,35.699999999999996,39.5,2,0,0,https://assets.nhle.com/mugs/nhl/20232024/WSH/8475343.png,https://assets.nhle.com/logos/nhl/svg/WSH_dark.svg,2.97,1.06,1.27,2.86,56.04,1.16,2.92,23.64,394.0,0
8477953,Kasperi Kapanen,Kapanen,R,STL,73,R,46.400000000000006,49.7,50.1,45.800000000000004,1,0,1,https://assets.nhle.com/mugs/nhl/20232024/STL/8477953.png,https://assets.nhle.com/logos/nhl/svg/STL_dark.svg,27.12,50.42,53.6,24.47,37.18,52.01,25.8,38.21,320.0,0
8477846,Ryan Carpenter,Carpenter,C,SJS,62,R,49.9,48.5,48.4,49.7,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/SJS/8477846.png,https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg,51.27,41.63,39.62,50.53,13.45,40.62,50.9,32.84,349.5,0
8482702,Logan Stankoven,Stankoven,C,DAL,29,R,58.5,60.3,59.199999999999996,58.699999999999996,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8482702.png,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,97.35,97.88,97.03,97.03,13.45,97.46,97.19,63.78,146.0,1
8475168,Matt Duchene,Duchene,C,DAL,85,L,49.4,46.300000000000004,45.2,48.199999999999996,7,2,0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8475168.png,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,47.46,29.13,23.52,38.24,94.6,26.32,42.85,58.59,182.0,0
8475714,Calle Jarnkrok,Jarnkrok,C,TOR,57,R,49.6,51.2,52.5,50.6,3,1,1,https://assets.nhle.com/mugs/nhl/20232024/TOR/8475714.png,https://assets.nhle.com/logos/nhl/svg/TOR_dark.svg,48.73,61.97,70.23,57.63,71.08,66.1,53.18,64.22,141.0,0
8477956,David Pastrnak,Pastrnak,R,BOS,87,R,51.7,51.5,51.300000000000004,51.5,5,0,0,https://assets.nhle.com/mugs/nhl/20232024/BOS/8477956.png,https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg,68.54,63.98,60.91,64.83,88.67,62.44,66.68,74.2,82.0,0
8480830,Andrei Svechnikov,Svechnikov,R,CAR,64,L,61.5,59.4,56.8,58.699999999999996,8,0,0,https://assets.nhle.com/mugs/nhl/20232024/CAR/8480830.png,https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg,99.58,97.03,92.37,97.03,96.93,94.7,98.3,96.67,4.0,1
8473453,Trevor Lewis,Lewis,C,LAK,86,R,54.2,54.6,56.00000000000001,54.400000000000006,2,0,1,https://assets.nhle.com/mugs/nhl/20232024/LAK/8473453.png,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,86.12,84.11,88.98,86.76,56.04,86.54,86.44,74.31,80.0,0
8480813,Joe Veleno,Veleno,C,DET,80,L,46.2,46.2,46.6,46.2,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/DET/8480813.png,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,25.53,28.39,29.56,27.01,37.18,28.98,26.27,31.45,359.0,0
8476458,Ryan Strome,Strome,C,ANA,79,R,44.2,43.1,42.3,44.0,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8476458.png,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,16.74,12.29,12.08,14.83,13.45,12.18,15.78,13.77,444.0,0
8475287,Erik Haula,Haula,L,NJD,76,L,51.5,50.2,48.6,50.3,2,0,1,https://assets.nhle.com/mugs/nhl/20232024/NJD/8475287.png,https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg,66.63,54.56,42.27,56.04,56.04,48.42,61.33,55.34,210.0,0
8479390,Taylor Raddysh,Raddysh,R,CHI,73,R,42.1,42.0,41.9,41.699999999999996,0,0,1,https://assets.nhle.com/mugs/nhl/20232024/CHI/8479390.png,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,6.78,8.69,10.17,6.04,13.45,9.43,6.41,10.13,457.0,0
8482078,Lucas Raymond,Raymond,L,DET,82,R,48.1,46.400000000000006,43.6,45.9,4,3,0,https://assets.nhle.com/mugs/nhl/20232024/DET/8482078.png,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,38.24,29.66,15.25,25.21,81.78,22.46,31.72,48.97,249.0,0
8482149,Cole Perfetti,Perfetti,C,WPG,72,L,52.7,52.6,54.0,53.800000000000004,3,0,0,https://assets.nhle.com/mugs/nhl/20232024/WPG/8482149.png,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,76.59,73.41,78.28,82.1,71.08,75.84,79.34,74.99,77.5,0
8477960,Adrian Kempe,Kempe,R,LAK,81,L,55.300000000000004,55.300000000000004,55.2,54.7,4,1,3,https://assets.nhle.com/mugs/nhl/20232024/LAK/8477960.png,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,89.83,87.92,85.59,88.45,81.78,86.76,89.14,85.48,33.0,1
8479336,Carl Grundstrom,Grundstrom,R,LAK,54,L,55.400000000000006,53.1,52.2,53.400000000000006,1,0,1,https://assets.nhle.com/mugs/nhl/20232024/LAK/8479336.png,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,90.36,75.95,67.48,80.19,37.18,71.72,85.28,61.97,154.0,1
8478519,Anthony Cirelli,Cirelli,C,TBL,84,L,50.5,54.2,55.1,50.0,3,1,2,https://assets.nhle.com/mugs/nhl/20232024/TBL/8478519.png,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,57.63,82.1,85.06,52.75,71.08,83.58,55.19,70.06,104.0,0
8483515,Juraj Slafkovsky,Slafkovsky,L,MTL,82,L,48.8,49.4,50.3,48.8,2,0,0,https://assets.nhle.com/mugs/nhl/20232024/MTL/8483515.png,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,43.96,47.88,55.19,43.64,56.04,51.54,43.8,51.02,239.0,0
8476927,Teddy Blueger,Blueger,C,VAN,73,L,52.1,50.4,53.900000000000006,55.00000000000001,0,0,2,https://assets.nhle.com/mugs/nhl/20232024/VAN/8476927.png,https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg,71.61,56.67,77.75,89.72,13.45,67.21,80.66,49.74,245.0,0
8478445,Mathew Barzal,Barzal,C,NYI,85,R,52.1,53.1,55.60000000000001,53.900000000000006,5,3,0,https://assets.nhle.com/mugs/nhl/20232024/NYI/8478445.png,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,71.61,75.95,86.97,82.94,88.67,81.46,77.28,83.09,42.0,0
8482679,Matt Coronato,Coronato,R,CGY,34,R,45.2,49.7,52.6,47.599999999999994,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8482679.png,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,21.29,50.42,71.5,34.53,13.45,60.96,27.91,32.04,351.0,0
8474141,Patrick Kane,Kane,R,DET,50,L,48.199999999999996,50.3,49.8,47.3,7,3,0,https://assets.nhle.com/mugs/nhl/20232024/DET/8474141.png,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,38.56,55.72,52.01,32.2,94.6,53.86,35.38,64.61,135.0,0
8475784,Jeff Skinner,Skinner,L,BUF,74,L,51.300000000000004,49.3,49.2,50.6,3,1,0,https://assets.nhle.com/mugs/nhl/20232024/BUF/8475784.png,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,64.51,46.61,46.08,57.63,71.08,46.34,61.07,60.66,163.0,0
8477935,Sam Bennett,Bennett,C,FLA,71,L,56.699999999999996,59.099999999999994,56.3,54.50000000000001,2,0,0,https://assets.nhle.com/mugs/nhl/20232024/FLA/8477935.png,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,94.49,96.4,90.15,87.39,56.04,93.28,90.94,77.68,63.0,1
8475794,Tyler Seguin,Seguin,C,DAL,73,R,48.4,45.300000000000004,44.7,47.199999999999996,3,0,0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8475794.png,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,40.47,22.35,20.97,31.57,71.08,21.66,36.02,45.74,269.0,0
8480002,Nico Hischier,Hischier,C,NJD,71,L,54.2,54.2,55.1,54.1,4,0,1,https://assets.nhle.com/mugs/nhl/20232024/NJD/8480002.png,https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg,86.12,82.1,85.06,84.43,81.78,83.58,85.28,83.37,41.0,0
8476934,Brock McGinn,McGinn,L,ANA,24,L,42.699999999999996,42.199999999999996,44.7,44.5,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8476934.png,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,9.22,9.11,20.97,17.8,13.45,15.04,13.51,13.94,442.0,0
8482155,Alex Laferriere,Laferriere,R,LAK,85,R,50.7,51.6,50.3,50.9,2,0,0,https://assets.nhle.com/mugs/nhl/20232024/LAK/8482155.png,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,59.32,64.94,55.19,60.49,56.04,60.06,59.9,58.4,183.0,0
8471685,Anze Kopitar,Kopitar,C,LAK,85,L,54.2,55.00000000000001,54.900000000000006,53.800000000000004,7,1,1,https://assets.nhle.com/mugs/nhl/20232024/LAK/8471685.png,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,86.12,86.02,83.26,82.1,94.6,84.64,84.11,88.46,27.0,0
8480011,Klim Kostin,Kostin,C,DET,52,L,47.099999999999994,45.7,46.2,48.0,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/DET/8480011.png,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,30.83,25.95,27.44,36.86,13.45,26.7,33.84,23.54,395.0,0
8478440,Dylan Strome,Strome,C,WSH,86,L,51.2,52.300000000000004,51.9,51.2,5,3,0,https://assets.nhle.com/mugs/nhl/20232024/WSH/8478440.png,https://assets.nhle.com/logos/nhl/svg/WSH_dark.svg,63.56,71.5,65.36,63.03,88.67,68.43,63.3,74.99,77.5,0
8480014,Gabriel Vilardi,Vilardi,C,WPG,52,R,51.2,53.5,52.0,49.3,5,0,0,https://assets.nhle.com/mugs/nhl/20232024/WPG/8480014.png,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,63.56,79.13,66.21,48.83,88.67,72.67,56.2,74.13,83.0,0
8481703,Valtteri Puustinen,Puustinen,R,PIT,52,R,52.0,52.400000000000006,51.5,52.400000000000006,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/PIT/8481703.png,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,70.76,72.14,62.71,71.82,13.45,67.42,71.29,46.99,259.0,0
8480185,Eetu Luostarinen,Luostarinen,C,FLA,87,L,56.89999999999999,56.49999999999999,55.00000000000001,54.300000000000004,2,0,0,https://assets.nhle.com/mugs/nhl/20232024/FLA/8480185.png,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,95.34,91.74,84.22,86.02,56.04,87.98,90.68,76.01,74.5,1
8482749,Joshua Roy,Roy,R,MTL,23,L,51.7,51.800000000000004,51.0,51.7,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/MTL/8482749.png,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,68.54,67.69,59.43,66.42,13.45,63.56,67.48,44.69,281.0,0
8474157,Max Pacioretty,Pacioretty,L,WSH,51,L,48.0,47.3,47.599999999999994,49.2,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/WSH/8474157.png,https://assets.nhle.com/logos/nhl/svg/WSH_dark.svg,37.61,35.81,34.64,47.88,13.45,35.22,42.74,28.77,366.0,0
8478508,Yakov Trenin,Trenin,C,NSH,76,L,51.6,53.1,52.900000000000006,51.6,3,0,0,https://assets.nhle.com/mugs/nhl/20232024/NSH/8478508.png,https://assets.nhle.com/logos/nhl/svg/NSH_dark.svg,67.69,75.95,73.2,65.78,71.08,74.58,66.74,70.83,101.0,0
8481656,Aliaksei Protas,Protas,C,WSH,82,L,49.7,50.8,51.7,50.8,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/WSH/8481656.png,https://assets.nhle.com/logos/nhl/svg/WSH_dark.svg,49.68,58.79,63.98,59.32,37.18,61.38,54.5,49.64,246.0,0
8481093,Rafael Harvey-Pinard,Harvey-Pinard,L,MTL,45,L,42.8,45.5,45.1,41.9,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/MTL/8481093.png,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,9.75,23.73,22.78,6.89,13.45,23.26,8.32,14.85,441.0,0
8479370,Tyson Jost,Jost,C,BUF,43,L,41.6,43.7,46.400000000000006,41.9,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/BUF/8479370.png,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,5.4,15.04,28.71,6.89,13.45,21.88,6.14,13.79,443.0,0
8480355,Mark Kastelic,Kastelic,C,OTT,63,R,48.6,52.0,54.50000000000001,48.699999999999996,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/OTT/8480355.png,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,42.48,69.17,80.93,42.48,13.45,75.05,42.48,40.64,302.0,0
8477903,Garnet Hathaway,Hathaway,R,PHI,82,R,48.3,46.2,50.2,53.0,1,0,1,https://assets.nhle.com/mugs/nhl/20232024/PHI/8477903.png,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,39.19,28.39,54.24,77.22,37.18,41.32,58.2,44.73,280.0,0
8482475,Yegor Chinakhov,Chinakhov,R,CBJ,53,L,49.3,50.1,49.1,48.4,3,0,0,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8482475.png,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,47.14,53.6,45.13,40.15,71.08,49.36,43.64,56.33,202.0,0
8475169,Evander Kane,Kane,L,EDM,81,L,52.900000000000006,51.7,51.4,52.2,3,1,1,https://assets.nhle.com/mugs/nhl/20232024/EDM/8475169.png,https://assets.nhle.com/logos/nhl/svg/EDM_dark.svg,78.92,66.31,61.76,69.92,71.08,64.04,74.42,69.97,105.0,0
8476918,Jimmy Vesey,Vesey,L,NYR,84,L,44.2,43.3,44.5,45.4,4,0,0,https://assets.nhle.com/mugs/nhl/20232024/NYR/8476918.png,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,16.74,13.03,19.07,21.5,81.78,16.05,19.12,43.26,289.0,0
8475722,Jason Zucker,Zucker,L,ARI,69,L,47.5,47.5,46.6,47.8,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/ARI/8475722.png,https://assets.nhle.com/logos/nhl/svg/ARI_dark.svg,34.53,36.76,29.56,35.91,13.45,33.16,35.22,25.89,381.0,0
8477409,Carter Verhaeghe,Verhaeghe,C,FLA,81,L,56.00000000000001,56.699999999999996,52.900000000000006,52.6,8,2,0,https://assets.nhle.com/mugs/nhl/20232024/FLA/8477409.png,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,92.27,92.37,73.2,74.15,96.93,82.78,83.21,88.57,26.0,1
8478498,Jake DeBrusk,DeBrusk,L,BOS,85,L,50.4,48.699999999999996,47.8,49.2,3,1,2,https://assets.nhle.com/mugs/nhl/20232024/BOS/8478498.png,https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg,56.46,42.58,35.81,47.88,71.08,39.2,52.17,55.84,208.0,0
8481580,Connor McMichael,McMichael,C,WSH,84,L,46.5,45.1,45.5,46.2,3,0,1,https://assets.nhle.com/mugs/nhl/20232024/WSH/8481580.png,https://assets.nhle.com/logos/nhl/svg/WSH_dark.svg,27.86,21.19,24.79,27.01,71.08,22.99,27.44,43.56,287.0,0
8479385,Jordan Kyrou,Kyrou,C,STL,82,R,51.2,50.8,49.7,49.9,4,0,0,https://assets.nhle.com/mugs/nhl/20232024/STL/8479385.png,https://assets.nhle.com/logos/nhl/svg/STL_dark.svg,63.56,58.79,51.17,51.69,81.78,54.98,57.62,66.49,125.0,0
8482241,Radim Zohorna,Zohorna,L,PIT,33,L,53.6,53.5,53.800000000000004,54.900000000000006,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/PIT/8482241.png,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,82.84,79.13,77.44,89.19,37.18,78.28,86.02,64.16,142.0,0
8478020,Michael Amadio,Amadio,R,VGK,75,R,49.6,50.4,54.0,51.800000000000004,2,0,0,https://assets.nhle.com/mugs/nhl/20232024/VGK/8478020.png,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,48.73,56.67,78.28,67.27,56.04,67.47,58.0,60.06,167.0,0
8481237,Kyle MacLean,MacLean,C,NYI,37,L,44.0,47.0,50.6,47.4,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/NYI/8481237.png,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,15.25,33.69,56.57,32.84,13.45,45.13,24.04,26.13,378.5,0
8478472,Mathieu Joseph,Joseph,R,OTT,72,L,47.5,47.699999999999996,48.699999999999996,48.9,3,0,1,https://assets.nhle.com/mugs/nhl/20232024/OTT/8478472.png,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,34.53,38.14,42.8,44.7,71.08,40.47,39.62,52.46,226.0,0
8482740,Wyatt Johnston,Johnston,C,DAL,87,R,57.199999999999996,58.5,58.3,57.3,4,1,3,https://assets.nhle.com/mugs/nhl/20232024/DAL/8482740.png,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,95.76,95.55,95.44,95.02,81.78,95.5,95.39,89.98,20.0,1
8480220,Noah Cates,Cates,L,PHI,59,L,52.800000000000004,55.800000000000004,59.0,55.900000000000006,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/PHI/8480220.png,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,77.75,88.98,96.4,91.95,37.18,92.69,84.85,68.13,116.0,1
8483491,Ivan Miroshnichenko,Miroshnichenko,L,WSH,22,R,50.0,52.800000000000004,52.900000000000006,47.5,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/WSH/8483491.png,https://assets.nhle.com/logos/nhl/svg/WSH_dark.svg,52.54,74.58,73.2,33.69,13.45,73.89,43.11,40.48,303.0,0
8476887,Filip Forsberg,Forsberg,L,NSH,87,R,52.900000000000006,55.900000000000006,55.7,53.1,12,3,0,https://assets.nhle.com/mugs/nhl/20232024/NSH/8476887.png,https://assets.nhle.com/logos/nhl/svg/NSH_dark.svg,78.92,89.41,87.71,78.5,99.89,88.56,78.71,90.14,19.0,0
